Statistik_Code,Statistik_Label,Berichtsjahr,Berufshauptgruppe,Berufsgattung,Referenzberuf,Rechtsgrundlage,Reglementierung,Geschlecht,Neuantraege_Anzahl
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Kunststoffherstellung und -verarbeitung, Holzbe- und -verarbeitung",22102,Kunststoff- und Kautschuktechnologe/-technologin,Bundesrecht,Nicht reglementiert,Insgesamt,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Kunststoffherstellung und -verarbeitung, Holzbe- und -verarbeitung",22112,Mechaniker/in für Reifen- und Vulkanisationstechnik,Bundesrecht,Nicht reglementiert,Insgesamt,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Kunststoffherstellung und -verarbeitung, Holzbe- und -verarbeitung",22212,Fahrzeuglackierer/in,Bundesrecht,Nicht reglementiert,Insgesamt,30
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Kunststoffherstellung und -verarbeitung, Holzbe- und -verarbeitung",22302,Holzbearbeitungsmechaniker/in,Bundesrecht,Nicht reglementiert,Insgesamt,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Kunststoffherstellung und -verarbeitung, Holzbe- und -verarbeitung",22303,Holztechniker/in (Staatlich gepr.),Landesrecht,Nicht reglementiert,Insgesamt,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Kunststoffherstellung und -verarbeitung, Holzbe- und -verarbeitung",22332,Holzmechaniker/in,Bundesrecht,Nicht reglementiert,Insgesamt,36
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Kunststoffherstellung und -verarbeitung, Holzbe- und -verarbeitung",22342,"Fachkraft für Möbel-, Küchen- und Umzugsservice",Bundesrecht,Nicht reglementiert,Insgesamt,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Kunststoffherstellung und -verarbeitung, Holzbe- und -verarbeitung",22342,Tischler/in,Bundesrecht,Nicht reglementiert,Insgesamt,90
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Papier- und Druckberufe, technische Mediengestaltung",23212,Gestalter/in für immersive Medien,Bundesrecht,Nicht reglementiert,Insgesamt,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Papier- und Druckberufe, technische Mediengestaltung",23212,Mediengestalter/in Digital und Print,Bundesrecht,Nicht reglementiert,Insgesamt,36
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Papier- und Druckberufe, technische Mediengestaltung",23212,Gestaltungstechnische(r) Assistent/in (Staatlich gepr.),Landesrecht,Nicht reglementiert,Insgesamt,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Papier- und Druckberufe, technische Mediengestaltung",23212,Gestaltungstechnische(r) Assistent/in - Grafikdesign und Objektdesign,Landesrecht,Nicht reglementiert,Insgesamt,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Papier- und Druckberufe, technische Mediengestaltung",23212,Gestaltungstechnische(r) Assistent/in - Medien/Kommunikation,Landesrecht,Nicht reglementiert,Insgesamt,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Papier- und Druckberufe, technische Mediengestaltung",23213,Gestalter/in für Kommunikationsdesign (Staatlich gepr.),Landesrecht,Nicht reglementiert,Insgesamt,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Papier- und Druckberufe, technische Mediengestaltung",23222,Kommunikationsdesigner/in (Staatlich gepr.),Landesrecht,Nicht reglementiert,Insgesamt,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Papier- und Druckberufe, technische Mediengestaltung",23222,Mediendesigner/in Film und Audiovision (Staatlich anerkannt),Landesrecht,Nicht reglementiert,Insgesamt,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Papier- und Druckberufe, technische Mediengestaltung",23322,Fotograf/in,Bundesrecht,Nicht reglementiert,Insgesamt,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Papier- und Druckberufe, technische Mediengestaltung",23412,Medientechnologe/-technologin Druck,Bundesrecht,Nicht reglementiert,Insgesamt,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Papier- und Druckberufe, technische Mediengestaltung",23413,Techniker/in Fachrichtung Druck- und Medientechnik (Staatlich gepr.),Landesrecht,Nicht reglementiert,Insgesamt,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Papier- und Druckberufe, technische Mediengestaltung",23422,Medientechnologe/-technologin Druckverarbeitung,Bundesrecht,Nicht reglementiert,Insgesamt,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Papier- und Druckberufe, technische Mediengestaltung",23422,Buchbinder/in,Bundesrecht,Nicht reglementiert,Insgesamt,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Metallerzeugung und -bearbeitung, Metallbauberufe",24112,Verfahrenstechnologe/-technologin Metall,Bundesrecht,Nicht reglementiert,Insgesamt,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Metallerzeugung und -bearbeitung, Metallbauberufe",24132,Gießereimechaniker/in,Bundesrecht,Nicht reglementiert,Insgesamt,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Metallerzeugung und -bearbeitung, Metallbauberufe",24202,Fachkraft für Metalltechnik,Bundesrecht,Nicht reglementiert,Insgesamt,345
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Metallerzeugung und -bearbeitung, Metallbauberufe",24202,Metalltechnische(r) Assistent/in (Staatlich gepr.),Landesrecht,Nicht reglementiert,Insgesamt,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Metallerzeugung und -bearbeitung, Metallbauberufe",24212,Stanz- und Umformmechaniker/in,Bundesrecht,Nicht reglementiert,Insgesamt,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Metallerzeugung und -bearbeitung, Metallbauberufe",24232,Zerspanungsmechaniker/in,Bundesrecht,Nicht reglementiert,Insgesamt,252
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Metallerzeugung und -bearbeitung, Metallbauberufe",24293,Industriemeister/in Metall (Gepr.),Bundesrecht,Nicht reglementiert,Insgesamt,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Metallerzeugung und -bearbeitung, Metallbauberufe",24412,Konstruktionsmechaniker/in,Bundesrecht,Nicht reglementiert,Insgesamt,48
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Metallerzeugung und -bearbeitung, Metallbauberufe",24412,Metallbauer/in,Bundesrecht,Nicht reglementiert,Insgesamt,111
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Metallerzeugung und -bearbeitung, Metallbauberufe",24432,Taucher/in (Gepr.),Bundesrecht,Nicht reglementiert,Insgesamt,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Metallerzeugung und -bearbeitung, Metallbauberufe",24512,Feinwerkmechaniker/in,Bundesrecht,Nicht reglementiert,Insgesamt,33
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Metallerzeugung und -bearbeitung, Metallbauberufe",24522,Werkzeugmechaniker/in,Bundesrecht,Nicht reglementiert,Insgesamt,33
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Metallerzeugung und -bearbeitung, Metallbauberufe",24532,Uhrmacher/in,Bundesrecht,Nicht reglementiert,Insgesamt,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Maschinen- und Fahrzeugtechnikberufe,25102,Industriemechaniker/in,Bundesrecht,Nicht reglementiert,Insgesamt,189
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Maschinen- und Fahrzeugtechnikberufe,25103,Maschinenbautechniker/in (Staatlich gepr.),Landesrecht,Nicht reglementiert,Insgesamt,21
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Maschinen- und Fahrzeugtechnikberufe,25103,Maschinenbautechnische(r) Assistent/in (Staatlich gepr.),Landesrecht,Nicht reglementiert,Insgesamt,18
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Maschinen- und Fahrzeugtechnikberufe,25103,Maschinentechniker/in (Staatlich gepr.),Landesrecht,Nicht reglementiert,Insgesamt,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Maschinen- und Fahrzeugtechnikberufe,25103,Techniker/in Fachrichtung Maschinentechnik (Staatlich gepr.),Landesrecht,Nicht reglementiert,Insgesamt,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Maschinen- und Fahrzeugtechnikberufe,25103,Techniker/in Fachrichtung Maschinenbautechnik (Staatlich gepr.),Landesrecht,Nicht reglementiert,Insgesamt,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Maschinen- und Fahrzeugtechnikberufe,25112,Fertigungsmechaniker/in,Bundesrecht,Nicht reglementiert,Insgesamt,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Maschinen- und Fahrzeugtechnikberufe,25122,Maschinen- und Anlagenführer/in,Bundesrecht,Nicht reglementiert,Insgesamt,36
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Maschinen- und Fahrzeugtechnikberufe,25212,Karosserie- und Fahrzeugbaumechaniker/in,Bundesrecht,Nicht reglementiert,Insgesamt,21
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Maschinen- und Fahrzeugtechnikberufe,25212,Kraftfahrzeugmechatroniker/in,Bundesrecht,Nicht reglementiert,Insgesamt,942
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Maschinen- und Fahrzeugtechnikberufe,25213,Kraftfahrzeugtechniker/in (Staatlich gepr.),Landesrecht,Nicht reglementiert,Insgesamt,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Maschinen- und Fahrzeugtechnikberufe,25213,Techniker/in Fachrichtung Fahrzeugtechnik (Staatlich gepr.),Landesrecht,Nicht reglementiert,Insgesamt,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Maschinen- und Fahrzeugtechnikberufe,25213,Techniker/in für Fahrzeugtechnik und Elektromobilität (Staatlich gepr.),Landesrecht,Nicht reglementiert,Insgesamt,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Maschinen- und Fahrzeugtechnikberufe,25213,Techniker/in Fachrichtung Karosserie- und Fahrzeugbautechnik (Staatlich gepr.),Landesrecht,Nicht reglementiert,Insgesamt,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Maschinen- und Fahrzeugtechnikberufe,25222,Land- und Baumaschinenmechatroniker/in,Bundesrecht,Nicht reglementiert,Insgesamt,39
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Maschinen- und Fahrzeugtechnikberufe,25232,Fluggerätmechaniker/in,Bundesrecht,Nicht reglementiert,Insgesamt,72
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Maschinen- und Fahrzeugtechnikberufe,25233,Techniker/in Fachrichtung Luftfahrttechnik (Staatlich gepr.),Landesrecht,Nicht reglementiert,Insgesamt,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Maschinen- und Fahrzeugtechnikberufe,25243,Techniker/in Fachrichtung Schiffbautechnik (Staatlich gepr.),Landesrecht,Nicht reglementiert,Insgesamt,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Maschinen- und Fahrzeugtechnikberufe,25252,Zweiradmechatroniker/in,Bundesrecht,Nicht reglementiert,Insgesamt,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Mechatronik-, Energie- und Elektroberufe",26112,Mechatroniker/in,Bundesrecht,Nicht reglementiert,Insgesamt,201
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Mechatronik-, Energie- und Elektroberufe",26112,Technische(r) Assistent/in mit Schwerpunkt Mechatronische Systeme,Landesrecht,Nicht reglementiert,Insgesamt,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Mechatronik-, Energie- und Elektroberufe",26113,Mechatroniktechniker/in (Staatlich gepr.),Landesrecht,Nicht reglementiert,Insgesamt,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Mechatronik-, Energie- und Elektroberufe",26113,Techniker/in Fachrichtung Mechatronik (Staatlich gepr.),Landesrecht,Nicht reglementiert,Insgesamt,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Mechatronik-, Energie- und Elektroberufe",26113,Techniker/in - Automatisierungstechnik / Mechatronik (Staatlich gepr.),Landesrecht,Nicht reglementiert,Insgesamt,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Mechatronik-, Energie- und Elektroberufe",26122,Elektroniker/in für Automatisierungstechnik,Bundesrecht,Nicht reglementiert,Insgesamt,315
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Mechatronik-, Energie- und Elektroberufe",26122,Industrietechnologe/-technologin Fachrichtung Automatisierungstechnik (Staatlich gepr.),Landesrecht,Nicht reglementiert,Insgesamt,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Mechatronik-, Energie- und Elektroberufe",26212,Elektroniker/in für Gebäude- und Infrastruktursysteme,Bundesrecht,Nicht reglementiert,Insgesamt,90
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Mechatronik-, Energie- und Elektroberufe",26212,Elektroniker/in für Gebäudesystemintegration,Bundesrecht,Nicht reglementiert,Insgesamt,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Mechatronik-, Energie- und Elektroberufe",26222,Elektroniker/in für Maschinen und Antriebstechnik nach der HwO,Bundesrecht,Nicht reglementiert,Insgesamt,54
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Mechatronik-, Energie- und Elektroberufe",26232,Industrietechnologe/-technologin Fachrichtung Maschinenbau/Energietechnik (Staatlich gepr.),Landesrecht,Nicht reglementiert,Insgesamt,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Mechatronik-, Energie- und Elektroberufe",26252,Elektroniker/in für Betriebstechnik,Bundesrecht,Nicht reglementiert,Insgesamt,750
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Mechatronik-, Energie- und Elektroberufe",26252,Industrieelektriker/in,Bundesrecht,Nicht reglementiert,Insgesamt,543
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Mechatronik-, Energie- und Elektroberufe",26252,Elektroanlagenmonteur/in,Bundesrecht,Nicht reglementiert,Insgesamt,1056
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Mechatronik-, Energie- und Elektroberufe",26252,Elektroniker/in,Bundesrecht,Nicht reglementiert,Insgesamt,900
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Mechatronik-, Energie- und Elektroberufe",26302,Elektroniker/in für Geräte und Systeme,Bundesrecht,Nicht reglementiert,Insgesamt,252
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Mechatronik-, Energie- und Elektroberufe",26302,Elektrotechnische(r) Assistent/in (Staatlich gepr.),Landesrecht,Nicht reglementiert,Insgesamt,48
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Mechatronik-, Energie- und Elektroberufe",26302,Energietechnische(r) Assistent/in (Staatlich gepr.),Landesrecht,Nicht reglementiert,Insgesamt,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Mechatronik-, Energie- und Elektroberufe",26303,Elektrotechniker/in (Staatlich gepr.),Landesrecht,Nicht reglementiert,Insgesamt,42
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Mechatronik-, Energie- und Elektroberufe",26303,Techniker/in Fachrichtung Elektrotechnik (Staatlich gepr.),Landesrecht,Nicht reglementiert,Insgesamt,18
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Mechatronik-, Energie- und Elektroberufe",26312,Elektroniker/in für Informations- und Systemtechnik,Bundesrecht,Nicht reglementiert,Insgesamt,204
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Mechatronik-, Energie- und Elektroberufe",26312,IT-System-Elektroniker/in,Bundesrecht,Nicht reglementiert,Insgesamt,147
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Mechatronik-, Energie- und Elektroberufe",26312,Informationselektroniker/in,Bundesrecht,Nicht reglementiert,Insgesamt,60
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Mechatronik-, Energie- und Elektroberufe",26313,Techniker/in Fachrichtung Informationstechnik (Staatlich gepr.),Landesrecht,Nicht reglementiert,Insgesamt,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Mechatronik-, Energie- und Elektroberufe",26332,Fluggerätelektroniker/in,Bundesrecht,Nicht reglementiert,Insgesamt,12
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Technische Forschungs-, Entwicklungs-, Konstruktions- und Produktionssteuerungsberufe",27212,Bauzeichner/in,Bundesrecht,Nicht reglementiert,Insgesamt,111
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Technische Forschungs-, Entwicklungs-, Konstruktions- und Produktionssteuerungsberufe",27212,Technische(r) Produktdesigner/in,Bundesrecht,Nicht reglementiert,Insgesamt,69
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Technische Forschungs-, Entwicklungs-, Konstruktions- und Produktionssteuerungsberufe",27212,Technische(r) Systemplaner/in,Bundesrecht,Nicht reglementiert,Insgesamt,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Technische Forschungs-, Entwicklungs-, Konstruktions- und Produktionssteuerungsberufe",27232,Technische(r) Modellbauer/in,Bundesrecht,Nicht reglementiert,Insgesamt,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Technische Forschungs-, Entwicklungs-, Konstruktions- und Produktionssteuerungsberufe",27302,Produktionstechnologe/-technologin,Bundesrecht,Nicht reglementiert,Insgesamt,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Technische Forschungs-, Entwicklungs-, Konstruktions- und Produktionssteuerungsberufe",27303,Prozessmanager/in (Gepr.) -Produktionstechnologie,Bundesrecht,Nicht reglementiert,Insgesamt,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Textil- und Lederberufe,28102,Produktionsmechaniker/in-Textil,Bundesrecht,Nicht reglementiert,Insgesamt,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Textil- und Lederberufe,28102,Technische(r) Assistent/in - Textiltechnik,Landesrecht,Nicht reglementiert,Insgesamt,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Textil- und Lederberufe,28103,Techniker/in Fachrichtung Textiltechnik (Staatlich gepr.),Landesrecht,Nicht reglementiert,Insgesamt,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Textil- und Lederberufe,28112,Produktgestalter/in-Textil,Bundesrecht,Nicht reglementiert,Insgesamt,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Textil- und Lederberufe,28122,Produktprüfer/in-Textil,Bundesrecht,Nicht reglementiert,Insgesamt,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Textil- und Lederberufe,28213,Designer/in Fachrichtung Bekleidungsdesign (Staatlich gepr.),Landesrecht,Nicht reglementiert,Insgesamt,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Textil- und Lederberufe,28222,Textil- und Modenäher/in,Bundesrecht,Nicht reglementiert,Insgesamt,12
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Textil- und Lederberufe,28222,Textil- und Modeschneider/in,Bundesrecht,Nicht reglementiert,Insgesamt,39
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Textil- und Lederberufe,28222,Änderungsschneider/in,Bundesrecht,Nicht reglementiert,Insgesamt,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Textil- und Lederberufe,28222,Maßschneider/in,Bundesrecht,Nicht reglementiert,Insgesamt,30
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Textil- und Lederberufe,28222,Bekleidungstechnische(r) Assistent/in (Staatlich gepr.),Landesrecht,Nicht reglementiert,Insgesamt,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Textil- und Lederberufe,28223,Bekleidungstechniker/in (Staatlich gepr.),Landesrecht,Nicht reglementiert,Insgesamt,0
