Statistik_Code,Statistik_Label,Berichtsjahr,Berufshauptgruppe,Berufsgattung,Referenzberuf,Rechtsgrundlage,Reglementierung,Ausbildungsstaat,Beschieden_Anzahl
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Technische Forschungs-, Entwicklungs-, Konstruktions- und Produktionssteuerungsberufe",Insgesamt,Insgesamt,Insgesamt,Insgesamt,Drittstaaten,4227
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Textil- und Lederberufe,Insgesamt,Insgesamt,Insgesamt,Insgesamt,Europa,87
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Textil- und Lederberufe,Insgesamt,Insgesamt,Insgesamt,Insgesamt,Amerika (gesamt),0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Textil- und Lederberufe,Insgesamt,Insgesamt,Insgesamt,Insgesamt,Südamerika,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Textil- und Lederberufe,Insgesamt,Insgesamt,Insgesamt,Insgesamt,Asien,12
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Textil- und Lederberufe,Insgesamt,Insgesamt,Insgesamt,Insgesamt,EU-Länder,15
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Textil- und Lederberufe,Insgesamt,Insgesamt,Insgesamt,Insgesamt,Übriges Europa,72
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Textil- und Lederberufe,Insgesamt,Insgesamt,Insgesamt,Insgesamt,EWR/Schweiz,15
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Textil- und Lederberufe,Insgesamt,Insgesamt,Insgesamt,Insgesamt,Drittstaaten,84
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Lebensmittelherstellung und -verarbeitung,Insgesamt,Insgesamt,Insgesamt,Insgesamt,Europa,876
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Lebensmittelherstellung und -verarbeitung,Insgesamt,Insgesamt,Insgesamt,Insgesamt,Afrika,147
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Lebensmittelherstellung und -verarbeitung,Insgesamt,Insgesamt,Insgesamt,Insgesamt,Amerika (gesamt),36
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Lebensmittelherstellung und -verarbeitung,Insgesamt,Insgesamt,Insgesamt,Insgesamt,Nordamerika,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Lebensmittelherstellung und -verarbeitung,Insgesamt,Insgesamt,Insgesamt,Insgesamt,Südamerika,30
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Lebensmittelherstellung und -verarbeitung,Insgesamt,Insgesamt,Insgesamt,Insgesamt,Asien,522
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Lebensmittelherstellung und -verarbeitung,Insgesamt,Insgesamt,Insgesamt,Insgesamt,Australien/Ozeanien,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Lebensmittelherstellung und -verarbeitung,Insgesamt,Insgesamt,Insgesamt,Insgesamt,EU-Länder,57
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Lebensmittelherstellung und -verarbeitung,Insgesamt,Insgesamt,Insgesamt,Insgesamt,Übriges Europa,816
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Lebensmittelherstellung und -verarbeitung,Insgesamt,Insgesamt,Insgesamt,Insgesamt,EWR/Schweiz,60
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Lebensmittelherstellung und -verarbeitung,Insgesamt,Insgesamt,Insgesamt,Insgesamt,Drittstaaten,1524
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Bauplanungs-, Architektur- und Vermessungsberufe",Insgesamt,Insgesamt,Insgesamt,Insgesamt,Europa,315
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Bauplanungs-, Architektur- und Vermessungsberufe",Insgesamt,Insgesamt,Insgesamt,Insgesamt,Afrika,33
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Bauplanungs-, Architektur- und Vermessungsberufe",Insgesamt,Insgesamt,Insgesamt,Insgesamt,Amerika (gesamt),27
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Bauplanungs-, Architektur- und Vermessungsberufe",Insgesamt,Insgesamt,Insgesamt,Insgesamt,Nordamerika,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Bauplanungs-, Architektur- und Vermessungsberufe",Insgesamt,Insgesamt,Insgesamt,Insgesamt,Südamerika,18
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Bauplanungs-, Architektur- und Vermessungsberufe",Insgesamt,Insgesamt,Insgesamt,Insgesamt,Asien,138
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Bauplanungs-, Architektur- und Vermessungsberufe",Insgesamt,Insgesamt,Insgesamt,Insgesamt,Australien/Ozeanien,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Bauplanungs-, Architektur- und Vermessungsberufe",Insgesamt,Insgesamt,Insgesamt,Insgesamt,EU-Länder,117
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Bauplanungs-, Architektur- und Vermessungsberufe",Insgesamt,Insgesamt,Insgesamt,Insgesamt,Übriges Europa,198
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Bauplanungs-, Architektur- und Vermessungsberufe",Insgesamt,Insgesamt,Insgesamt,Insgesamt,EWR/Schweiz,126
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Bauplanungs-, Architektur- und Vermessungsberufe",Insgesamt,Insgesamt,Insgesamt,Insgesamt,Drittstaaten,384
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Hoch- und Tiefbauberufe,Insgesamt,Insgesamt,Insgesamt,Insgesamt,Europa,120
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Hoch- und Tiefbauberufe,Insgesamt,Insgesamt,Insgesamt,Insgesamt,Afrika,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Hoch- und Tiefbauberufe,Insgesamt,Insgesamt,Insgesamt,Insgesamt,Amerika (gesamt),0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Hoch- und Tiefbauberufe,Insgesamt,Insgesamt,Insgesamt,Insgesamt,Nordamerika,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Hoch- und Tiefbauberufe,Insgesamt,Insgesamt,Insgesamt,Insgesamt,Asien,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Hoch- und Tiefbauberufe,Insgesamt,Insgesamt,Insgesamt,Insgesamt,EU-Länder,12
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Hoch- und Tiefbauberufe,Insgesamt,Insgesamt,Insgesamt,Insgesamt,Übriges Europa,108
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Hoch- und Tiefbauberufe,Insgesamt,Insgesamt,Insgesamt,Insgesamt,EWR/Schweiz,12
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Hoch- und Tiefbauberufe,Insgesamt,Insgesamt,Insgesamt,Insgesamt,Drittstaaten,126
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,(Innen-)Ausbauberufe,Insgesamt,Insgesamt,Insgesamt,Insgesamt,Europa,108
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,(Innen-)Ausbauberufe,Insgesamt,Insgesamt,Insgesamt,Insgesamt,Afrika,15
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,(Innen-)Ausbauberufe,Insgesamt,Insgesamt,Insgesamt,Insgesamt,Asien,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,(Innen-)Ausbauberufe,Insgesamt,Insgesamt,Insgesamt,Insgesamt,EU-Länder,21
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,(Innen-)Ausbauberufe,Insgesamt,Insgesamt,Insgesamt,Insgesamt,Übriges Europa,87
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,(Innen-)Ausbauberufe,Insgesamt,Insgesamt,Insgesamt,Insgesamt,EWR/Schweiz,24
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,(Innen-)Ausbauberufe,Insgesamt,Insgesamt,Insgesamt,Insgesamt,Drittstaaten,105
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Gebäude- und versorgungstechnische Berufe,Insgesamt,Insgesamt,Insgesamt,Insgesamt,Europa,324
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Gebäude- und versorgungstechnische Berufe,Insgesamt,Insgesamt,Insgesamt,Insgesamt,Afrika,48
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Gebäude- und versorgungstechnische Berufe,Insgesamt,Insgesamt,Insgesamt,Insgesamt,Amerika (gesamt),3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Gebäude- und versorgungstechnische Berufe,Insgesamt,Insgesamt,Insgesamt,Insgesamt,Südamerika,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Gebäude- und versorgungstechnische Berufe,Insgesamt,Insgesamt,Insgesamt,Insgesamt,Asien,27
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Gebäude- und versorgungstechnische Berufe,Insgesamt,Insgesamt,Insgesamt,Insgesamt,EU-Länder,66
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Gebäude- und versorgungstechnische Berufe,Insgesamt,Insgesamt,Insgesamt,Insgesamt,Übriges Europa,258
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Gebäude- und versorgungstechnische Berufe,Insgesamt,Insgesamt,Insgesamt,Insgesamt,EWR/Schweiz,69
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Gebäude- und versorgungstechnische Berufe,Insgesamt,Insgesamt,Insgesamt,Insgesamt,Drittstaaten,330
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Mathematik-, Biologie-, Chemie- und Physikberufe",Insgesamt,Insgesamt,Insgesamt,Insgesamt,Europa,126
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Mathematik-, Biologie-, Chemie- und Physikberufe",Insgesamt,Insgesamt,Insgesamt,Insgesamt,Afrika,12
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Mathematik-, Biologie-, Chemie- und Physikberufe",Insgesamt,Insgesamt,Insgesamt,Insgesamt,Amerika (gesamt),3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Mathematik-, Biologie-, Chemie- und Physikberufe",Insgesamt,Insgesamt,Insgesamt,Insgesamt,Nordamerika,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Mathematik-, Biologie-, Chemie- und Physikberufe",Insgesamt,Insgesamt,Insgesamt,Insgesamt,Südamerika,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Mathematik-, Biologie-, Chemie- und Physikberufe",Insgesamt,Insgesamt,Insgesamt,Insgesamt,Asien,15
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Mathematik-, Biologie-, Chemie- und Physikberufe",Insgesamt,Insgesamt,Insgesamt,Insgesamt,EU-Länder,39
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Mathematik-, Biologie-, Chemie- und Physikberufe",Insgesamt,Insgesamt,Insgesamt,Insgesamt,Übriges Europa,87
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Mathematik-, Biologie-, Chemie- und Physikberufe",Insgesamt,Insgesamt,Insgesamt,Insgesamt,EWR/Schweiz,39
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Mathematik-, Biologie-, Chemie- und Physikberufe",Insgesamt,Insgesamt,Insgesamt,Insgesamt,Drittstaaten,114
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Geologie-, Geografie- und Umweltschutzberufe",Insgesamt,Insgesamt,Insgesamt,Insgesamt,Europa,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Geologie-, Geografie- und Umweltschutzberufe",Insgesamt,Insgesamt,Insgesamt,Insgesamt,Amerika (gesamt),3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Geologie-, Geografie- und Umweltschutzberufe",Insgesamt,Insgesamt,Insgesamt,Insgesamt,Südamerika,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Geologie-, Geografie- und Umweltschutzberufe",Insgesamt,Insgesamt,Insgesamt,Insgesamt,EU-Länder,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Geologie-, Geografie- und Umweltschutzberufe",Insgesamt,Insgesamt,Insgesamt,Insgesamt,Übriges Europa,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Geologie-, Geografie- und Umweltschutzberufe",Insgesamt,Insgesamt,Insgesamt,Insgesamt,EWR/Schweiz,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Geologie-, Geografie- und Umweltschutzberufe",Insgesamt,Insgesamt,Insgesamt,Insgesamt,Drittstaaten,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Informatik-, Informations- und Kommunikationstechnologieberufe",Insgesamt,Insgesamt,Insgesamt,Insgesamt,Europa,243
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Informatik-, Informations- und Kommunikationstechnologieberufe",Insgesamt,Insgesamt,Insgesamt,Insgesamt,Afrika,84
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Informatik-, Informations- und Kommunikationstechnologieberufe",Insgesamt,Insgesamt,Insgesamt,Insgesamt,Amerika (gesamt),15
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Informatik-, Informations- und Kommunikationstechnologieberufe",Insgesamt,Insgesamt,Insgesamt,Insgesamt,Nordamerika,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Informatik-, Informations- und Kommunikationstechnologieberufe",Insgesamt,Insgesamt,Insgesamt,Insgesamt,Südamerika,15
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Informatik-, Informations- und Kommunikationstechnologieberufe",Insgesamt,Insgesamt,Insgesamt,Insgesamt,Asien,84
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Informatik-, Informations- und Kommunikationstechnologieberufe",Insgesamt,Insgesamt,Insgesamt,Insgesamt,EU-Länder,48
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Informatik-, Informations- und Kommunikationstechnologieberufe",Insgesamt,Insgesamt,Insgesamt,Insgesamt,Übriges Europa,195
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Informatik-, Informations- und Kommunikationstechnologieberufe",Insgesamt,Insgesamt,Insgesamt,Insgesamt,EWR/Schweiz,48
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Informatik-, Informations- und Kommunikationstechnologieberufe",Insgesamt,Insgesamt,Insgesamt,Insgesamt,Drittstaaten,378
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Verkehrs- und Logistikberufe (außer Fahrzeugführung),Insgesamt,Insgesamt,Insgesamt,Insgesamt,Europa,141
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Verkehrs- und Logistikberufe (außer Fahrzeugführung),Insgesamt,Insgesamt,Insgesamt,Insgesamt,Afrika,15
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Verkehrs- und Logistikberufe (außer Fahrzeugführung),Insgesamt,Insgesamt,Insgesamt,Insgesamt,Amerika (gesamt),0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Verkehrs- und Logistikberufe (außer Fahrzeugführung),Insgesamt,Insgesamt,Insgesamt,Insgesamt,Südamerika,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Verkehrs- und Logistikberufe (außer Fahrzeugführung),Insgesamt,Insgesamt,Insgesamt,Insgesamt,Asien,12
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Verkehrs- und Logistikberufe (außer Fahrzeugführung),Insgesamt,Insgesamt,Insgesamt,Insgesamt,EU-Länder,27
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Verkehrs- und Logistikberufe (außer Fahrzeugführung),Insgesamt,Insgesamt,Insgesamt,Insgesamt,Übriges Europa,114
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Verkehrs- und Logistikberufe (außer Fahrzeugführung),Insgesamt,Insgesamt,Insgesamt,Insgesamt,EWR/Schweiz,30
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Verkehrs- und Logistikberufe (außer Fahrzeugführung),Insgesamt,Insgesamt,Insgesamt,Insgesamt,Drittstaaten,138
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Führer/innen von Fahrzeug- und Transportgeräten,Insgesamt,Insgesamt,Insgesamt,Insgesamt,Europa,201
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Führer/innen von Fahrzeug- und Transportgeräten,Insgesamt,Insgesamt,Insgesamt,Insgesamt,Afrika,15
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Führer/innen von Fahrzeug- und Transportgeräten,Insgesamt,Insgesamt,Insgesamt,Insgesamt,Asien,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Führer/innen von Fahrzeug- und Transportgeräten,Insgesamt,Insgesamt,Insgesamt,Insgesamt,EU-Länder,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Führer/innen von Fahrzeug- und Transportgeräten,Insgesamt,Insgesamt,Insgesamt,Insgesamt,Übriges Europa,195
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Führer/innen von Fahrzeug- und Transportgeräten,Insgesamt,Insgesamt,Insgesamt,Insgesamt,EWR/Schweiz,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Führer/innen von Fahrzeug- und Transportgeräten,Insgesamt,Insgesamt,Insgesamt,Insgesamt,Drittstaaten,210
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Schutz-, Sicherheits- und Überwachungsberufe",Insgesamt,Insgesamt,Insgesamt,Insgesamt,Europa,15
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Schutz-, Sicherheits- und Überwachungsberufe",Insgesamt,Insgesamt,Insgesamt,Insgesamt,Afrika,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Schutz-, Sicherheits- und Überwachungsberufe",Insgesamt,Insgesamt,Insgesamt,Insgesamt,Amerika (gesamt),3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Schutz-, Sicherheits- und Überwachungsberufe",Insgesamt,Insgesamt,Insgesamt,Insgesamt,Südamerika,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Schutz-, Sicherheits- und Überwachungsberufe",Insgesamt,Insgesamt,Insgesamt,Insgesamt,Asien,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Schutz-, Sicherheits- und Überwachungsberufe",Insgesamt,Insgesamt,Insgesamt,Insgesamt,EU-Länder,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Schutz-, Sicherheits- und Überwachungsberufe",Insgesamt,Insgesamt,Insgesamt,Insgesamt,Übriges Europa,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Schutz-, Sicherheits- und Überwachungsberufe",Insgesamt,Insgesamt,Insgesamt,Insgesamt,EWR/Schweiz,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Schutz-, Sicherheits- und Überwachungsberufe",Insgesamt,Insgesamt,Insgesamt,Insgesamt,Drittstaaten,12
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Einkaufs-, Vertriebs- und Handelsberufe",Insgesamt,Insgesamt,Insgesamt,Insgesamt,Europa,27
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Einkaufs-, Vertriebs- und Handelsberufe",Insgesamt,Insgesamt,Insgesamt,Insgesamt,Afrika,15
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Einkaufs-, Vertriebs- und Handelsberufe",Insgesamt,Insgesamt,Insgesamt,Insgesamt,Amerika (gesamt),3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Einkaufs-, Vertriebs- und Handelsberufe",Insgesamt,Insgesamt,Insgesamt,Insgesamt,Südamerika,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Einkaufs-, Vertriebs- und Handelsberufe",Insgesamt,Insgesamt,Insgesamt,Insgesamt,Asien,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Einkaufs-, Vertriebs- und Handelsberufe",Insgesamt,Insgesamt,Insgesamt,Insgesamt,EU-Länder,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Einkaufs-, Vertriebs- und Handelsberufe",Insgesamt,Insgesamt,Insgesamt,Insgesamt,Übriges Europa,24
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Einkaufs-, Vertriebs- und Handelsberufe",Insgesamt,Insgesamt,Insgesamt,Insgesamt,EWR/Schweiz,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Einkaufs-, Vertriebs- und Handelsberufe",Insgesamt,Insgesamt,Insgesamt,Insgesamt,Drittstaaten,48
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Verkaufsberufe,Insgesamt,Insgesamt,Insgesamt,Insgesamt,Europa,177
