Statistik_Code,Statistik_Label,Berichtsjahr,Zusammenfassungen ausgewaehlter Berufe,Berufsgattung,Referenzberuf,Rechtsgrundlage,Reglementierung,Geschlecht,Entscheidung,Verfahren_Anzahl
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Gesundheits- und Krankenpflegeassistent/in bzw. Pflegehelfer/in,Insgesamt,Insgesamt,Insgesamt,Insgesamt,Männer,teilweise Gleichwertigkeit,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Gesundheits- und Krankenpflegeassistent/in bzw. Pflegehelfer/in,Insgesamt,Insgesamt,Insgesamt,Insgesamt,Männer,negativ beschieden,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Gesundheits- und Krankenpflegeassistent/in bzw. Pflegehelfer/in,Insgesamt,Insgesamt,Insgesamt,Insgesamt,Männer,sonstige Erledigung/ Verfahren ohne Bescheid beendet,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Gesundheits- und Krankenpflegeassistent/in bzw. Pflegehelfer/in,Insgesamt,Insgesamt,Insgesamt,Insgesamt,Männer,noch keine Entscheidung,15
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Ingenieur/in,Insgesamt,Insgesamt,Insgesamt,Insgesamt,Frauen,Insgesamt,1563
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Ingenieur/in,Insgesamt,Insgesamt,Insgesamt,Insgesamt,Frauen,Verfahren beschieden,1260
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Ingenieur/in,Insgesamt,Insgesamt,Insgesamt,Insgesamt,Frauen,Positiv beschieden,1218
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Ingenieur/in,Insgesamt,Insgesamt,Insgesamt,Insgesamt,Frauen,positiv - volle Gleichwertigkeit,1218
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Ingenieur/in,Insgesamt,Insgesamt,Insgesamt,Insgesamt,Frauen,negativ beschieden,42
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Ingenieur/in,Insgesamt,Insgesamt,Insgesamt,Insgesamt,Frauen,sonstige Erledigung/ Verfahren ohne Bescheid beendet,63
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Ingenieur/in,Insgesamt,Insgesamt,Insgesamt,Insgesamt,Frauen,noch keine Entscheidung,240
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Ingenieur/in,Insgesamt,Insgesamt,Insgesamt,Insgesamt,Männer,Insgesamt,3885
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Ingenieur/in,Insgesamt,Insgesamt,Insgesamt,Insgesamt,Männer,Verfahren beschieden,3204
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Ingenieur/in,Insgesamt,Insgesamt,Insgesamt,Insgesamt,Männer,Positiv beschieden,3129
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Ingenieur/in,Insgesamt,Insgesamt,Insgesamt,Insgesamt,Männer,positiv - volle Gleichwertigkeit,3129
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Ingenieur/in,Insgesamt,Insgesamt,Insgesamt,Insgesamt,Männer,negativ beschieden,75
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Ingenieur/in,Insgesamt,Insgesamt,Insgesamt,Insgesamt,Männer,sonstige Erledigung/ Verfahren ohne Bescheid beendet,147
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Ingenieur/in,Insgesamt,Insgesamt,Insgesamt,Insgesamt,Männer,noch keine Entscheidung,534
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Kinderpfleger/in,Insgesamt,Insgesamt,Insgesamt,Insgesamt,Frauen,Insgesamt,171
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Kinderpfleger/in,Insgesamt,Insgesamt,Insgesamt,Insgesamt,Frauen,Verfahren beschieden,114
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Kinderpfleger/in,Insgesamt,Insgesamt,Insgesamt,Insgesamt,Frauen,Positiv beschieden,102
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Kinderpfleger/in,Insgesamt,Insgesamt,Insgesamt,Insgesamt,Frauen,positiv - volle Gleichwertigkeit,87
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Kinderpfleger/in,Insgesamt,Insgesamt,Insgesamt,Insgesamt,Frauen,Auflage einer Ausgleichsmaßnahme,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Kinderpfleger/in,Insgesamt,Insgesamt,Insgesamt,Insgesamt,Frauen,teilweise Gleichwertigkeit,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Kinderpfleger/in,Insgesamt,Insgesamt,Insgesamt,Insgesamt,Frauen,negativ beschieden,12
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Kinderpfleger/in,Insgesamt,Insgesamt,Insgesamt,Insgesamt,Frauen,sonstige Erledigung/ Verfahren ohne Bescheid beendet,42
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Kinderpfleger/in,Insgesamt,Insgesamt,Insgesamt,Insgesamt,Frauen,noch keine Entscheidung,15
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Lehramt/Lehrer/in,Insgesamt,Insgesamt,Insgesamt,Insgesamt,Frauen,Insgesamt,3396
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Lehramt/Lehrer/in,Insgesamt,Insgesamt,Insgesamt,Insgesamt,Frauen,Verfahren beschieden,2646
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Lehramt/Lehrer/in,Insgesamt,Insgesamt,Insgesamt,Insgesamt,Frauen,Positiv beschieden,2358
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Lehramt/Lehrer/in,Insgesamt,Insgesamt,Insgesamt,Insgesamt,Frauen,positiv - volle Gleichwertigkeit,264
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Lehramt/Lehrer/in,Insgesamt,Insgesamt,Insgesamt,Insgesamt,Frauen,Auflage einer Ausgleichsmaßnahme,1875
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Lehramt/Lehrer/in,Insgesamt,Insgesamt,Insgesamt,Insgesamt,Frauen,positiv - partieller Berufszugang,216
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Lehramt/Lehrer/in,Insgesamt,Insgesamt,Insgesamt,Insgesamt,Frauen,negativ beschieden,288
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Lehramt/Lehrer/in,Insgesamt,Insgesamt,Insgesamt,Insgesamt,Frauen,sonstige Erledigung/ Verfahren ohne Bescheid beendet,78
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Lehramt/Lehrer/in,Insgesamt,Insgesamt,Insgesamt,Insgesamt,Frauen,noch keine Entscheidung,675
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Lehramt/Lehrer/in,Insgesamt,Insgesamt,Insgesamt,Insgesamt,Männer,Insgesamt,738
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Lehramt/Lehrer/in,Insgesamt,Insgesamt,Insgesamt,Insgesamt,Männer,Verfahren beschieden,561
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Lehramt/Lehrer/in,Insgesamt,Insgesamt,Insgesamt,Insgesamt,Männer,Positiv beschieden,474
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Lehramt/Lehrer/in,Insgesamt,Insgesamt,Insgesamt,Insgesamt,Männer,positiv - volle Gleichwertigkeit,75
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Lehramt/Lehrer/in,Insgesamt,Insgesamt,Insgesamt,Insgesamt,Männer,Auflage einer Ausgleichsmaßnahme,360
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Lehramt/Lehrer/in,Insgesamt,Insgesamt,Insgesamt,Insgesamt,Männer,positiv - partieller Berufszugang,39
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Lehramt/Lehrer/in,Insgesamt,Insgesamt,Insgesamt,Insgesamt,Männer,negativ beschieden,84
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Lehramt/Lehrer/in,Insgesamt,Insgesamt,Insgesamt,Insgesamt,Männer,sonstige Erledigung/ Verfahren ohne Bescheid beendet,33
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Lehramt/Lehrer/in,Insgesamt,Insgesamt,Insgesamt,Insgesamt,Männer,noch keine Entscheidung,144
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Pflegefachmann/Pflegefachfrau (inkl. Vorgängerberufe),Insgesamt,Insgesamt,Insgesamt,Insgesamt,Frauen,Insgesamt,26595
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Pflegefachmann/Pflegefachfrau (inkl. Vorgängerberufe),Insgesamt,Insgesamt,Insgesamt,Insgesamt,Frauen,Verfahren beschieden,24825
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Pflegefachmann/Pflegefachfrau (inkl. Vorgängerberufe),Insgesamt,Insgesamt,Insgesamt,Insgesamt,Frauen,Positiv beschieden,24549
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Pflegefachmann/Pflegefachfrau (inkl. Vorgängerberufe),Insgesamt,Insgesamt,Insgesamt,Insgesamt,Frauen,positiv - volle Gleichwertigkeit,9126
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Pflegefachmann/Pflegefachfrau (inkl. Vorgängerberufe),Insgesamt,Insgesamt,Insgesamt,Insgesamt,Frauen,Auflage einer Ausgleichsmaßnahme,15426
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Pflegefachmann/Pflegefachfrau (inkl. Vorgängerberufe),Insgesamt,Insgesamt,Insgesamt,Insgesamt,Frauen,negativ beschieden,276
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Pflegefachmann/Pflegefachfrau (inkl. Vorgängerberufe),Insgesamt,Insgesamt,Insgesamt,Insgesamt,Frauen,sonstige Erledigung/ Verfahren ohne Bescheid beendet,198
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Pflegefachmann/Pflegefachfrau (inkl. Vorgängerberufe),Insgesamt,Insgesamt,Insgesamt,Insgesamt,Frauen,noch keine Entscheidung,1572
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Pflegefachmann/Pflegefachfrau (inkl. Vorgängerberufe),Insgesamt,Insgesamt,Insgesamt,Insgesamt,Männer,Insgesamt,8664
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Pflegefachmann/Pflegefachfrau (inkl. Vorgängerberufe),Insgesamt,Insgesamt,Insgesamt,Insgesamt,Männer,Verfahren beschieden,8007
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Pflegefachmann/Pflegefachfrau (inkl. Vorgängerberufe),Insgesamt,Insgesamt,Insgesamt,Insgesamt,Männer,Positiv beschieden,7905
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Pflegefachmann/Pflegefachfrau (inkl. Vorgängerberufe),Insgesamt,Insgesamt,Insgesamt,Insgesamt,Männer,positiv - volle Gleichwertigkeit,2901
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Pflegefachmann/Pflegefachfrau (inkl. Vorgängerberufe),Insgesamt,Insgesamt,Insgesamt,Insgesamt,Männer,Auflage einer Ausgleichsmaßnahme,5004
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Pflegefachmann/Pflegefachfrau (inkl. Vorgängerberufe),Insgesamt,Insgesamt,Insgesamt,Insgesamt,Männer,negativ beschieden,105
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Pflegefachmann/Pflegefachfrau (inkl. Vorgängerberufe),Insgesamt,Insgesamt,Insgesamt,Insgesamt,Männer,sonstige Erledigung/ Verfahren ohne Bescheid beendet,66
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Pflegefachmann/Pflegefachfrau (inkl. Vorgängerberufe),Insgesamt,Insgesamt,Insgesamt,Insgesamt,Männer,noch keine Entscheidung,588
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Gesundheits- und Krankenpflegeassistent/in bzw. Pflegehelfer/in,81301,Pflegeassistent/in (Staatlich gepr.) (nicht reglementiert),Landesrecht,Nicht reglementiert,Insgesamt,Insgesamt,69
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Gesundheits- und Krankenpflegeassistent/in bzw. Pflegehelfer/in,81301,Pflegeassistent/in (Staatlich gepr.) (nicht reglementiert),Landesrecht,Nicht reglementiert,Insgesamt,Verfahren beschieden,39
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Gesundheits- und Krankenpflegeassistent/in bzw. Pflegehelfer/in,81301,Pflegeassistent/in (Staatlich gepr.) (nicht reglementiert),Landesrecht,Nicht reglementiert,Insgesamt,Positiv beschieden,36
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Gesundheits- und Krankenpflegeassistent/in bzw. Pflegehelfer/in,81301,Pflegeassistent/in (Staatlich gepr.) (nicht reglementiert),Landesrecht,Nicht reglementiert,Insgesamt,positiv - volle Gleichwertigkeit,21
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Gesundheits- und Krankenpflegeassistent/in bzw. Pflegehelfer/in,81301,Pflegeassistent/in (Staatlich gepr.) (nicht reglementiert),Landesrecht,Nicht reglementiert,Insgesamt,teilweise Gleichwertigkeit,15
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Gesundheits- und Krankenpflegeassistent/in bzw. Pflegehelfer/in,81301,Pflegeassistent/in (Staatlich gepr.) (nicht reglementiert),Landesrecht,Nicht reglementiert,Insgesamt,negativ beschieden,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Gesundheits- und Krankenpflegeassistent/in bzw. Pflegehelfer/in,81301,Pflegeassistent/in (Staatlich gepr.) (nicht reglementiert),Landesrecht,Nicht reglementiert,Insgesamt,sonstige Erledigung/ Verfahren ohne Bescheid beendet,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Gesundheits- und Krankenpflegeassistent/in bzw. Pflegehelfer/in,81301,Pflegeassistent/in (Staatlich gepr.) (nicht reglementiert),Landesrecht,Nicht reglementiert,Insgesamt,noch keine Entscheidung,24
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Kinderpfleger/in,83112,Kinderpfleger/in (Staatlich gepr.),Landesrecht,Nicht reglementiert,Insgesamt,Insgesamt,132
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Kinderpfleger/in,83112,Kinderpfleger/in (Staatlich gepr.),Landesrecht,Nicht reglementiert,Insgesamt,Verfahren beschieden,75
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Kinderpfleger/in,83112,Kinderpfleger/in (Staatlich gepr.),Landesrecht,Nicht reglementiert,Insgesamt,Positiv beschieden,66
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Kinderpfleger/in,83112,Kinderpfleger/in (Staatlich gepr.),Landesrecht,Nicht reglementiert,Insgesamt,positiv - volle Gleichwertigkeit,57
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Kinderpfleger/in,83112,Kinderpfleger/in (Staatlich gepr.),Landesrecht,Nicht reglementiert,Insgesamt,teilweise Gleichwertigkeit,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Kinderpfleger/in,83112,Kinderpfleger/in (Staatlich gepr.),Landesrecht,Nicht reglementiert,Insgesamt,negativ beschieden,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Kinderpfleger/in,83112,Kinderpfleger/in (Staatlich gepr.),Landesrecht,Nicht reglementiert,Insgesamt,sonstige Erledigung/ Verfahren ohne Bescheid beendet,42
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Kinderpfleger/in,83112,Kinderpfleger/in (Staatlich gepr.),Landesrecht,Nicht reglementiert,Insgesamt,noch keine Entscheidung,15
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Gesundheits- und Krankenpflegeassistent/in bzw. Pflegehelfer/in,81301,Pflegeassistent/in (Staatlich gepr.) (nicht reglementiert),Landesrecht,Nicht reglementiert,Frauen,Insgesamt,48
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Gesundheits- und Krankenpflegeassistent/in bzw. Pflegehelfer/in,81301,Pflegeassistent/in (Staatlich gepr.) (nicht reglementiert),Landesrecht,Nicht reglementiert,Frauen,Verfahren beschieden,27
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Gesundheits- und Krankenpflegeassistent/in bzw. Pflegehelfer/in,81301,Pflegeassistent/in (Staatlich gepr.) (nicht reglementiert),Landesrecht,Nicht reglementiert,Frauen,Positiv beschieden,24
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Gesundheits- und Krankenpflegeassistent/in bzw. Pflegehelfer/in,81301,Pflegeassistent/in (Staatlich gepr.) (nicht reglementiert),Landesrecht,Nicht reglementiert,Frauen,positiv - volle Gleichwertigkeit,15
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Gesundheits- und Krankenpflegeassistent/in bzw. Pflegehelfer/in,81301,Pflegeassistent/in (Staatlich gepr.) (nicht reglementiert),Landesrecht,Nicht reglementiert,Frauen,teilweise Gleichwertigkeit,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Gesundheits- und Krankenpflegeassistent/in bzw. Pflegehelfer/in,81301,Pflegeassistent/in (Staatlich gepr.) (nicht reglementiert),Landesrecht,Nicht reglementiert,Frauen,negativ beschieden,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Gesundheits- und Krankenpflegeassistent/in bzw. Pflegehelfer/in,81301,Pflegeassistent/in (Staatlich gepr.) (nicht reglementiert),Landesrecht,Nicht reglementiert,Frauen,sonstige Erledigung/ Verfahren ohne Bescheid beendet,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Gesundheits- und Krankenpflegeassistent/in bzw. Pflegehelfer/in,81301,Pflegeassistent/in (Staatlich gepr.) (nicht reglementiert),Landesrecht,Nicht reglementiert,Frauen,noch keine Entscheidung,18
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Gesundheits- und Krankenpflegeassistent/in bzw. Pflegehelfer/in,81301,Pflegeassistent/in (Staatlich gepr.) (nicht reglementiert),Landesrecht,Nicht reglementiert,Männer,Insgesamt,18
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Gesundheits- und Krankenpflegeassistent/in bzw. Pflegehelfer/in,81301,Pflegeassistent/in (Staatlich gepr.) (nicht reglementiert),Landesrecht,Nicht reglementiert,Männer,Verfahren beschieden,12
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Gesundheits- und Krankenpflegeassistent/in bzw. Pflegehelfer/in,81301,Pflegeassistent/in (Staatlich gepr.) (nicht reglementiert),Landesrecht,Nicht reglementiert,Männer,Positiv beschieden,12
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Gesundheits- und Krankenpflegeassistent/in bzw. Pflegehelfer/in,81301,Pflegeassistent/in (Staatlich gepr.) (nicht reglementiert),Landesrecht,Nicht reglementiert,Männer,positiv - volle Gleichwertigkeit,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Gesundheits- und Krankenpflegeassistent/in bzw. Pflegehelfer/in,81301,Pflegeassistent/in (Staatlich gepr.) (nicht reglementiert),Landesrecht,Nicht reglementiert,Männer,teilweise Gleichwertigkeit,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Gesundheits- und Krankenpflegeassistent/in bzw. Pflegehelfer/in,81301,Pflegeassistent/in (Staatlich gepr.) (nicht reglementiert),Landesrecht,Nicht reglementiert,Männer,sonstige Erledigung/ Verfahren ohne Bescheid beendet,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Gesundheits- und Krankenpflegeassistent/in bzw. Pflegehelfer/in,81301,Pflegeassistent/in (Staatlich gepr.) (nicht reglementiert),Landesrecht,Nicht reglementiert,Männer,noch keine Entscheidung,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Kinderpfleger/in,83112,Kinderpfleger/in (Staatlich gepr.),Landesrecht,Nicht reglementiert,Frauen,Insgesamt,132
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Kinderpfleger/in,83112,Kinderpfleger/in (Staatlich gepr.),Landesrecht,Nicht reglementiert,Frauen,Verfahren beschieden,75
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Kinderpfleger/in,83112,Kinderpfleger/in (Staatlich gepr.),Landesrecht,Nicht reglementiert,Frauen,Positiv beschieden,66
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Kinderpfleger/in,83112,Kinderpfleger/in (Staatlich gepr.),Landesrecht,Nicht reglementiert,Frauen,positiv - volle Gleichwertigkeit,57
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Kinderpfleger/in,83112,Kinderpfleger/in (Staatlich gepr.),Landesrecht,Nicht reglementiert,Frauen,teilweise Gleichwertigkeit,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Kinderpfleger/in,83112,Kinderpfleger/in (Staatlich gepr.),Landesrecht,Nicht reglementiert,Frauen,negativ beschieden,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Kinderpfleger/in,83112,Kinderpfleger/in (Staatlich gepr.),Landesrecht,Nicht reglementiert,Frauen,sonstige Erledigung/ Verfahren ohne Bescheid beendet,42
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Kinderpfleger/in,83112,Kinderpfleger/in (Staatlich gepr.),Landesrecht,Nicht reglementiert,Frauen,noch keine Entscheidung,15
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Erzieher/in,83113,Erzieher/in (reglementiert),Landesrecht,Reglementiert,Insgesamt,Insgesamt,756
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Erzieher/in,83113,Erzieher/in (reglementiert),Landesrecht,Reglementiert,Insgesamt,Verfahren beschieden,576
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Erzieher/in,83113,Erzieher/in (reglementiert),Landesrecht,Reglementiert,Insgesamt,Positiv beschieden,399
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Erzieher/in,83113,Erzieher/in (reglementiert),Landesrecht,Reglementiert,Insgesamt,positiv - volle Gleichwertigkeit,87
