Statistik_Code,Statistik_Label,Berichtsjahr,Kontinent,Staatsangehoerigkeit,Rang,Beruf,Positiv_Beschieden_Anzahl
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Europa,Zypern,Übrige,Insgesamt,40
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Aegypten,Übrige,Insgesamt,1832
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Aequatorialguinea,Übrige,Insgesamt,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Aethiopien,Übrige,Insgesamt,34
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Algerien,Übrige,Insgesamt,467
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Angola,Übrige,Insgesamt,2
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Benin,Übrige,Insgesamt,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Botsuana,Übrige,Insgesamt,4
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Burkina Faso,Übrige,Insgesamt,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Burundi,Übrige,Insgesamt,8
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Cote d Ivoire,Übrige,Insgesamt,7
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Eritrea,Übrige,Insgesamt,13
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Gabun,Übrige,Insgesamt,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Gambia,Übrige,Insgesamt,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Ghana,Übrige,Insgesamt,125
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Guinea,Übrige,Insgesamt,5
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Guinea-Bissau,Übrige,Insgesamt,2
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Kamerun,Übrige,Insgesamt,124
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Kenia,Übrige,Insgesamt,228
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Kongo,Übrige,Insgesamt,5
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,"Kongo, Demokratische Republik",Übrige,Insgesamt,5
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Lesotho,Übrige,Insgesamt,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Liberia,Übrige,Insgesamt,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Libyen,Übrige,Insgesamt,164
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Madagaskar,Übrige,Insgesamt,26
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Malawi,Übrige,Insgesamt,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Mali,Übrige,Insgesamt,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Marokko,Übrige,Insgesamt,1809
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Mauretanien,Übrige,Insgesamt,5
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Mauritius,Übrige,Insgesamt,13
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Mosambik,Übrige,Insgesamt,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Namibia,Übrige,Insgesamt,101
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Niger,Übrige,Insgesamt,2
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Nigeria,Übrige,Insgesamt,99
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Ruanda,Übrige,Insgesamt,31
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Sambia,Übrige,Insgesamt,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Senegal,Übrige,Insgesamt,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Seychellen,Übrige,Insgesamt,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Sierra Leone,Übrige,Insgesamt,5
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Simbabwe,Übrige,Insgesamt,21
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Somalia,Übrige,Insgesamt,8
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Sudan,Übrige,Insgesamt,66
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Südafrika,Übrige,Insgesamt,50
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Südsudan,Übrige,Insgesamt,15
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Tansania,Übrige,Insgesamt,14
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Togo,Übrige,Insgesamt,15
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Tschad,Übrige,Insgesamt,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Tunesien,Übrige,Insgesamt,5356
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Uganda,Übrige,Insgesamt,40
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Zentralafrikanische Republik,Übrige,Insgesamt,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Argentinien,Übrige,Insgesamt,142
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Barbados,Übrige,Insgesamt,2
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Bolivien,Übrige,Insgesamt,47
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Brasilien,Übrige,Insgesamt,1325
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Chile,Übrige,Insgesamt,202
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Costa Rica,Übrige,Insgesamt,48
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Dominica,Übrige,Insgesamt,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Dominikanische Republik,Übrige,Insgesamt,47
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Ecuador,Übrige,Insgesamt,141
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,El Salvador,Übrige,Insgesamt,40
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Grenada,Übrige,Insgesamt,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Guatemala,Übrige,Insgesamt,24
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Haiti,Übrige,Insgesamt,4
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Honduras,Übrige,Insgesamt,190
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Jamaika,Übrige,Insgesamt,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Kanada,Übrige,Insgesamt,29
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Kolumbien,Übrige,Insgesamt,1471
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Kuba,Übrige,Insgesamt,33
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Mexiko,Übrige,Insgesamt,1145
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Nicaragua,Übrige,Insgesamt,12
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Panama,Übrige,Insgesamt,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Paraguay,Übrige,Insgesamt,36
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Peru,Übrige,Insgesamt,134
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Uruguay,Übrige,Insgesamt,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Venezuela,Übrige,Insgesamt,185
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Vereinigte Staaten,Übrige,Insgesamt,112
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Asien,Afghanistan,Übrige,Insgesamt,350
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Asien,Armenien,Übrige,Insgesamt,124
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Asien,Aserbaidschan,Übrige,Insgesamt,423
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Asien,Bahrain,Übrige,Insgesamt,2
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Asien,Bangladesch,Übrige,Insgesamt,30
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Asien,China,Übrige,Insgesamt,836
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Asien,Georgien,Übrige,Insgesamt,171
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Asien,Indien,Übrige,Insgesamt,4886
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Asien,Indonesien,Übrige,Insgesamt,341
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Asien,Irak,Übrige,Insgesamt,353
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Asien,Iran,Übrige,Insgesamt,3446
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Asien,Israel,Übrige,Insgesamt,45
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Asien,Japan,Übrige,Insgesamt,46
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Asien,Jemen,Übrige,Insgesamt,81
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Asien,Jordanien,Übrige,Insgesamt,433
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Asien,Kambodscha,Übrige,Insgesamt,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Asien,Kasachstan,Übrige,Insgesamt,146
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Asien,Kirgisistan,Übrige,Insgesamt,67
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Asien,"Korea, Demokratische Volksrepublik",Übrige,Insgesamt,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Asien,"Korea, Republik",Übrige,Insgesamt,39
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Asien,Kuwait,Übrige,Insgesamt,2
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Asien,Libanon,Übrige,Insgesamt,247
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Asien,Malaysia,Übrige,Insgesamt,40
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Asien,Mongolei,Übrige,Insgesamt,96
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Asien,Myanmar,Übrige,Insgesamt,24
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Asien,Nepal,Übrige,Insgesamt,125
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Asien,Oman,Übrige,Insgesamt,2
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Asien,Pakistan,Übrige,Insgesamt,147
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Asien,Palästinensische Gebiete,Übrige,Insgesamt,186
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Asien,Philippinen,Übrige,Insgesamt,3602
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Asien,Saudi-Arabien,Übrige,Insgesamt,31
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Asien,Singapur,Übrige,Insgesamt,8
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Asien,Sri Lanka,Übrige,Insgesamt,129
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Asien,Syrien,Übrige,Insgesamt,4337
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Asien,Tadschikistan,Übrige,Insgesamt,52
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Asien,Taiwan,Übrige,Insgesamt,13
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Asien,Thailand,Übrige,Insgesamt,212
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Asien,Turkmenistan,Übrige,Insgesamt,34
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Asien,Usbekistan,Übrige,Insgesamt,399
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Asien,Vereinigte Arabische Emirate,Übrige,Insgesamt,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Asien,Vietnam,Übrige,Insgesamt,598
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Australien/Ozeanien,Australien,Übrige,Insgesamt,22
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Australien/Ozeanien,Neuseeland,Übrige,Insgesamt,5
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Australien/Ozeanien,Salomonen,Übrige,Insgesamt,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Sonstige (ungeklärt, staatenlos, ohne konkrete Angabe)",Ausländische Staatsangehörigkeit ohne konkrete Angabe,Übrige,Insgesamt,45
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Sonstige (ungeklärt, staatenlos, ohne konkrete Angabe)",Staatenlos,Übrige,Insgesamt,52
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Sonstige (ungeklärt, staatenlos, ohne konkrete Angabe)",Ungeklärt,Übrige,Insgesamt,30
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Europa,Albanien,1,Pflegefachmann/Pflegefachfrau (inkl. Vorgängerberufe),1043
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Europa,Albanien,2,Arzt/Ärztin (im Rahmen der Approbationserteilung),119
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Europa,Albanien,3,Ingenieur/in,42
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Europa,Albanien,4,Lehramt/Lehrer/in,28
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Europa,Albanien,5,Physiotherapeut/in,131
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Europa,Albanien,6,Erzieher/in,20
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Europa,Albanien,7,Zahnarzt/Zahnärztin (im Rahmen der Approbationserteilung),18
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Europa,Albanien,8,Apotheker/in (im Rahmen der Approbationserteilung),10
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Europa,Albanien,9,Elektroanlagenmonteur/in,32
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Europa,Albanien,10,Koch/Köchin,37
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Europa,Albanien,11,Medizinisch-technische(r) Radiologieassistent/in,58
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Europa,Albanien,12,Elektroniker/in für Betriebstechnik,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Europa,Albanien,13,Kraftfahrzeugmechatroniker/in,35
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Europa,Albanien,14,Kaufmann/Kauffrau für Büromanagement,4
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Europa,Albanien,15,Elektroniker/in,31
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Europa,Albanien,16,"Sozialpädagoge/Sozialpädagogin, Sozialarbeiter/in",6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Europa,Albanien,17,Hebamme/Entbindungspfleger (Ausbildung),66
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Europa,Albanien,19,Industrieelektriker/in,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Europa,Albanien,20,Gesundheits- und Krankenpflegeassistent/in bzw. Pflegehelfer/in,32
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Europa,Albanien,Übrige,Übrige Berufe,189
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Europa,Andorra,4,Lehramt/Lehrer/in,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Europa,Andorra,8,Apotheker/in (im Rahmen der Approbationserteilung),1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Europa,Belarus,1,Pflegefachmann/Pflegefachfrau (inkl. Vorgängerberufe),37
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Europa,Belarus,2,Arzt/Ärztin (im Rahmen der Approbationserteilung),175
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Europa,Belarus,3,Ingenieur/in,24
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Europa,Belarus,4,Lehramt/Lehrer/in,30
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Europa,Belarus,6,Erzieher/in,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Europa,Belarus,7,Zahnarzt/Zahnärztin (im Rahmen der Approbationserteilung),5
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Europa,Belarus,8,Apotheker/in (im Rahmen der Approbationserteilung),9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Europa,Belarus,9,Elektroanlagenmonteur/in,7
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Europa,Belarus,10,Koch/Köchin,5
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Europa,Belarus,12,Elektroniker/in für Betriebstechnik,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Europa,Belarus,14,Kaufmann/Kauffrau für Büromanagement,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Europa,Belarus,15,Elektroniker/in,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Europa,Belarus,16,"Sozialpädagoge/Sozialpädagogin, Sozialarbeiter/in",3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Europa,Belarus,17,Hebamme/Entbindungspfleger (Ausbildung),2
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Europa,Belarus,Übrige,Übrige Berufe,48
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Europa,Belgien,1,Pflegefachmann/Pflegefachfrau (inkl. Vorgängerberufe),9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Europa,Belgien,2,Arzt/Ärztin (im Rahmen der Approbationserteilung),46
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Europa,Belgien,3,Ingenieur/in,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Europa,Belgien,4,Lehramt/Lehrer/in,5
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Europa,Belgien,5,Physiotherapeut/in,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Europa,Belgien,6,Erzieher/in,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Europa,Belgien,7,Zahnarzt/Zahnärztin (im Rahmen der Approbationserteilung),1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Europa,Belgien,10,Koch/Köchin,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Europa,Belgien,11,Medizinisch-technische(r) Radiologieassistent/in,2
